player,season,pos,player_id,g,x3pa_per_game,x2pa_per_game,team,e_fg_percent,fga_per_game,x3p_percent,orb_per_game,x2p_percent,ft_percent,fg_percent,drb_percent,orb_percent,blk_percent,obpm,usg_percent,ast_percent,trb_percent,stl_percent,tov_percent,x3p_ar,ts_percent,f_tr,shooting_foul_committed,points_generated_by_assists,offensive_foul_drawn,and1,shooting_foul_drawn,fga_blocked,bad_pass_turnover,lost_ball_turnover,offensive_foul_committed
Fred VanVleet,2024,PG,vanvlfr01,73,8.0,5.9,HOU,0.527,13.9,0.387,0.5,0.454,0.86,0.416,9.9,1.3,2.0,2.6,19.7,31.1,5.6,1.8,10.1,0.576,0.568,0.225,85,1391,27.0,18,82,32,84,30,8
Furkan Korkmaz,2024,SG,korkmfu01,35,1.1,1.0,PHI,0.487,2.2,0.35,0.1,0.444,0.7,0.395,9.7,1.4,0.9,-3.2,13.6,11.0,5.5,2.3,10.5,0.526,0.519,0.263,13,57,2.0,6,10,2,5,3,1
GG Jackson II,2024,PF,jacksgg01,48,6.0,5.8,MEM,0.519,11.7,0.357,1.1,0.502,0.752,0.428,13.2,4.5,1.8,-0.2,24.2,8.0,8.7,1.1,9.3,0.508,0.554,0.272,37,140,2.0,11,72,40,19,25,4
Gabe Vincent,2024,PG,vincega01,11,2.5,1.9,LAL,0.337,4.5,0.107,0.4,0.571,0.5,0.306,2.4,2.1,0.0,-6.9,10.9,11.6,2.3,2.0,9.1,0.571,0.341,0.041,10,48,3.0,0,1,2,3,2,0
Garrett Temple,2024,SG,templga01,27,1.5,1.4,TOR,0.449,2.9,0.3,0.7,0.447,0.818,0.372,10.5,6.7,0.9,-3.4,15.0,12.5,8.6,2.0,13.8,0.513,0.502,0.282,18,69,2.0,0,7,5,9,2,1
Garrison Mathews,2024,SG,mathega01,66,2.9,0.5,ATL,0.644,3.4,0.44,0.3,0.545,0.81,0.456,8.6,1.8,0.7,-2.1,11.1,4.8,5.1,1.0,7.2,0.854,0.665,0.186,74,92,38.0,6,19,5,8,6,0
Gary Harris,2024,SG,harriga01,54,3.8,1.7,ORL,0.569,5.5,0.371,0.4,0.598,0.756,0.441,6.1,2.2,1.0,-2.3,11.7,9.1,4.1,1.9,8.9,0.69,0.587,0.152,44,203,8.0,3,12,8,18,4,2
Gary Payton II,2024,SG,paytoga02,44,1.3,2.9,GSW,0.617,4.2,0.364,1.0,0.648,0.609,0.563,10.5,7.4,2.4,-1.3,13.6,9.4,9.0,2.8,12.3,0.301,0.621,0.126,39,119,2.0,3,11,12,12,6,6
Gary Trent Jr.,2024,SG,trentga02,71,6.4,5.5,TOR,0.531,11.9,0.393,0.4,0.464,0.771,0.426,9.2,1.4,0.4,-1.2,20.0,8.6,5.2,1.9,5.0,0.535,0.548,0.113,41,275,7.0,13,41,31,21,10,8
Georges Niang,2024,PF,niangge01,82,4.8,2.9,CLE,0.567,7.7,0.376,0.3,0.572,0.85,0.449,15.5,1.4,0.9,-2.5,17.6,7.5,8.5,0.8,9.9,0.627,0.583,0.095,114,245,9.0,6,28,16,34,20,8
Giannis Antetokounmpo,2024,PF,antetgi01,73,1.7,17.1,MIL,0.624,18.8,0.274,2.7,0.645,0.657,0.611,27.0,8.6,2.6,6.7,33.0,32.7,17.9,1.6,12.7,0.091,0.649,0.571,83,1242,7.0,105,377,90,75,72,45
Goga Bitadze,2024,C,bitadgo01,62,0.2,3.1,ORL,0.608,3.4,0.143,1.8,0.636,0.655,0.603,21.9,13.3,7.0,-0.7,13.3,11.7,17.5,1.7,15.1,0.067,0.629,0.416,49,188,1.0,10,35,16,20,6,12
Gordon Hayward,2024,SF,haywago01,51,1.8,6.1,2TM,0.51,7.9,0.411,0.7,0.479,0.742,0.464,13.0,3.4,1.0,-1.6,18.4,18.3,8.1,1.6,12.6,0.223,0.548,0.298,31,375,1.0,16,63,18,28,25,6
Gordon Hayward,2024,SF,haywago01,25,2.4,9.4,CHO,0.505,11.9,0.361,1.0,0.496,0.765,0.468,13.4,3.4,1.4,-1.2,21.2,22.1,8.2,1.7,13.3,0.205,0.544,0.273,18,270,1.0,11,42,11,23,17,6
Gordon Hayward,2024,SF,haywago01,26,1.1,3.0,OKC,0.524,4.1,0.517,0.5,0.429,0.692,0.453,12.2,3.4,0.2,-2.4,13.4,11.5,8.0,1.3,10.9,0.274,0.56,0.368,13,105,0.0,5,21,7,5,8,0
Gradey Dick,2024,SG,dickgr01,60,4.0,3.4,TOR,0.524,7.4,0.365,0.5,0.495,0.863,0.425,9.3,2.3,0.1,-3.2,17.4,7.4,5.7,1.3,9.7,0.542,0.546,0.115,50,169,8.0,4,19,26,26,16,3
Grant Williams,2024,PF,willigr01,76,4.4,3.5,2TM,0.56,8.0,0.375,1.1,0.558,0.757,0.456,12.2,4.4,1.6,-1.9,15.9,11.3,8.3,1.0,14.1,0.555,0.588,0.231,111,424,30.0,16,57,28,39,29,26
Grant Williams,2024,PF,willigr01,29,4.3,5.6,CHO,0.585,9.9,0.373,1.4,0.605,0.765,0.503,14.2,4.9,1.3,-0.8,19.0,15.7,9.4,1.1,14.7,0.438,0.618,0.295,41,218,21.0,10,34,12,23,12,14
Grant Williams,2024,PF,willigr01,47,4.5,2.3,DAL,0.538,6.7,0.376,1.0,0.486,0.745,0.413,10.8,4.1,1.9,-2.7,13.6,8.2,7.4,0.9,13.4,0.662,0.56,0.174,70,206,9.0,6,23,16,16,17,12
Grayson Allen,2024,SG,allengr01,75,5.9,3.2,PHO,0.649,9.1,0.461,0.6,0.57,0.878,0.499,10.6,2.3,1.6,1.1,14.5,12.1,6.6,1.3,11.3,0.652,0.679,0.216,75,546,19.0,15,63,26,56,16,8
Greg Brown III,2024,PF,browngr01,6,0.5,1.3,DAL,0.5,1.8,0.333,0.5,0.5,0.444,0.455,16.3,8.2,8.8,-5.0,20.3,13.0,12.3,0.0,21.1,0.273,0.501,0.818,3,8,0.0,1,4,1,2,1,1
Gui Santos,2024,PF,santogu01,23,1.2,1.2,GSW,0.6,2.4,0.37,0.7,0.643,0.941,0.509,17.7,9.7,0.9,0.0,15.2,9.6,13.8,1.0,10.1,0.491,0.656,0.309,18,32,0.0,1,8,4,5,1,0
Hamidou Diallo,2024,SG,diallha01,2,0.0,1.0,WAS,0.5,1.0,,1.0,0.5,,0.5,0.0,41.8,0.0,2.7,25.3,28.9,21.4,18.7,33.3,0.0,0.5,0.0,1,2,0.0,0,0,0,1,0,0
Harrison Barnes,2024,PF,barneha02,82,4.7,4.2,SAC,0.576,8.9,0.387,0.8,0.571,0.801,0.474,8.8,3.1,0.5,-0.6,15.7,5.6,5.9,1.1,6.6,0.526,0.611,0.268,60,238,12.0,19,86,27,23,23,5
Harry Giles,2024,C,gilesha01,23,0.6,1.6,2TM,0.49,2.2,0.214,0.5,0.556,0.538,0.46,20.0,12.8,2.7,-2.7,26.7,10.5,16.4,1.0,9.7,0.28,0.503,0.26,12,14,0.0,3,8,2,2,2,2
Harry Giles,2024,C,gilesha01,16,0.7,2.1,BRK,0.534,2.8,0.273,0.8,0.576,0.538,0.5,19.5,15.7,3.3,-1.1,29.8,13.0,17.6,0.6,10.8,0.25,0.543,0.295,12,14,0.0,3,8,1,2,2,2
Harry Giles,2024,C,gilesha01,7,0.4,0.4,LAL,0.167,0.9,0.0,0.0,0.333,,0.167,22.3,0.0,0.0,-9.7,13.6,0.0,11.7,2.5,0.0,0.5,0.167,0.0,0,0,0.0,0,0,1,0,0,0
Haywood Highsmith,2024,PF,highsha01,66,2.9,2.1,MIA,0.581,5.0,0.396,1.0,0.562,0.639,0.465,12.1,5.3,2.1,-1.8,12.4,7.2,8.7,1.9,9.0,0.584,0.587,0.109,68,175,5.0,4,13,14,20,4,5
Henri Drell,2024,SF,drellhe01,4,1.5,1.0,CHI,0.5,2.5,0.333,0.3,0.5,0.5,0.4,11.4,3.7,3.4,-5.1,18.8,18.3,7.5,3.3,15.5,0.6,0.506,0.2,3,9,0.0,0,0,1,2,0,0
Herbert Jones,2024,SF,joneshe01,76,3.6,4.1,NOP,0.595,7.7,0.418,1.0,0.568,0.867,0.498,9.4,3.6,2.6,-0.9,14.1,11.3,6.5,2.2,12.4,0.464,0.636,0.269,112,469,20.0,11,68,42,40,25,16
Hunter Tyson,2024,PF,tysonhu01,18,0.8,0.3,DEN,0.5,1.1,0.286,0.1,0.667,,0.4,18.0,2.4,0.0,-6.8,20.0,5.6,10.4,1.0,9.1,0.7,0.5,0.0,6,6,0.0,0,0,0,0,1,1
Ibou Badji,2024,C,badjiib01,22,0.0,1.0,POR,0.636,1.0,,0.9,0.636,0.5,0.636,16.3,9.4,8.0,-7.7,8.0,7.7,12.6,0.7,35.5,0.0,0.623,0.545,30,28,1.0,0,5,3,2,7,4
Immanuel Quickley,2024,SG,quickim01,68,6.4,6.8,2TM,0.53,13.1,0.395,0.3,0.471,0.853,0.434,13.7,0.9,0.5,2.2,23.8,24.6,7.2,1.2,9.2,0.484,0.577,0.274,62,780,17.0,20,108,45,59,26,6
Immanuel Quickley,2024,SG,quickim01,30,5.4,5.8,NYK,0.549,11.2,0.395,0.2,0.509,0.872,0.454,11.3,0.8,0.4,2.7,24.4,15.9,6.0,1.1,7.6,0.484,0.598,0.281,25,172,3.0,6,41,13,13,12,3
Immanuel Quickley,2024,PG,quickim01,38,7.1,7.6,TOR,0.518,14.7,0.395,0.3,0.448,0.841,0.422,15.1,1.0,0.5,1.9,23.5,29.5,7.9,1.3,10.1,0.485,0.564,0.27,37,608,14.0,14,67,32,46,14,3
Isaac Okoro,2024,SF,okorois01,69,3.1,3.8,CLE,0.577,7.0,0.391,1.0,0.57,0.679,0.49,8.2,4.0,1.6,-1.8,13.9,9.5,6.1,1.5,9.1,0.448,0.599,0.285,62,313,15.0,21,73,37,19,20,10
Isaiah Hartenstein,2024,C,harteis01,75,0.0,4.8,NYK,0.645,4.9,0.333,3.3,0.646,0.707,0.644,22.7,14.4,4.2,0.7,12.0,13.5,18.5,2.3,17.6,0.008,0.67,0.43,111,446,3.0,29,79,29,54,12,22
Isaiah Jackson,2024,C,jacksis01,59,0.1,3.9,IND,0.665,3.9,0.0,1.6,0.677,0.716,0.665,21.2,13.8,6.3,0.3,17.2,8.3,17.5,2.1,12.3,0.017,0.689,0.438,71,111,4.0,13,49,22,12,3,19
Isaiah Joe,2024,SG,joeis01,78,4.5,1.7,OKC,0.609,6.2,0.416,0.4,0.568,0.865,0.458,11.0,2.6,1.4,1.1,16.6,8.9,6.9,1.5,8.5,0.728,0.626,0.107,45,245,34.0,6,19,15,26,11,3
Isaiah Livers,2024,PF,liveris01,23,3.3,1.7,DET,0.44,5.0,0.286,0.7,0.462,0.667,0.345,8.0,3.5,0.9,-5.0,12.7,7.0,5.7,1.3,11.4,0.664,0.46,0.155,34,60,0.0,1,7,8,6,4,1
Isaiah Mobley,2024,PF,mobleis01,10,1.0,1.4,CLE,0.479,2.4,0.3,0.3,0.5,0.0,0.417,10.8,4.7,0.0,-4.5,16.2,11.5,7.8,1.4,7.6,0.417,0.471,0.042,4,17,0.0,1,1,2,0,1,1
Isaiah Stewart,2024,PF,stewais01,46,3.8,4.5,DET,0.575,8.3,0.383,1.6,0.575,0.753,0.487,18.4,5.7,2.3,-1.6,14.5,7.1,11.9,0.6,13.6,0.458,0.6,0.223,42,170,4.0,10,43,17,13,18,14
Isaiah Thomas,2024,PG,thomais02,6,0.7,1.0,PHO,0.4,1.7,0.5,0.0,0.167,,0.3,0.0,0.0,0.0,-1.6,22.8,21.9,0.0,0.0,0.0,0.4,0.4,0.0,0,7,0.0,0,0,2,0,0,0
Isaiah Wong,2024,SG,wongis01,1,1.0,2.0,IND,0.333,3.0,0.0,0.0,0.5,,0.333,0.0,0.0,0.0,-11.3,31.4,0.0,0.0,0.0,0.0,0.333,0.333,0.0,0,0,0.0,0,0,0,0,0,0
Ish Smith,2024,PG,smithis01,43,0.2,3.5,CHO,0.43,3.7,0.5,0.3,0.413,0.75,0.418,10.2,1.6,0.5,-5.6,12.3,26.4,5.8,1.1,22.7,0.051,0.435,0.025,40,346,7.0,0,1,7,33,11,1
Ish Wainright,2024,SF,wainris01,11,1.8,0.4,2TM,0.438,2.2,0.35,0.3,0.0,1.0,0.292,20.8,5.8,1.5,-2.9,18.5,2.0,12.7,3.2,7.4,0.833,0.462,0.083,3,2,0.0,0,1,0,1,0,1
Ish Wainright,2024,SF,wainris01,4,1.0,0.5,PHO,0.25,1.5,0.25,0.8,0.0,,0.167,13.4,22.3,0.0,-7.8,19.0,7.6,17.7,6.1,14.3,0.667,0.25,0.0,1,2,0.0,0,0,0,0,0,1
Ish Wainright,2024,SF,wainris01,7,2.3,0.3,POR,0.5,2.6,0.375,0.0,0.0,1.0,0.333,23.3,0.0,2.0,-1.2,18.4,0.0,11.0,2.1,5.0,0.889,0.53,0.111,2,0,0.0,0,1,0,1,0,0
Ivica Zubac,2024,C,zubaciv01,68,0.0,7.6,LAC,0.649,7.6,,2.9,0.649,0.723,0.649,26.2,12.8,4.2,0.8,16.4,7.5,19.7,0.6,11.8,0.0,0.671,0.32,129,227,3.0,10,78,40,30,18,24
Izaiah Brockington,2024,PG,brockiz01,1,1.0,4.0,NOP,0.4,5.0,0.0,1.0,0.5,,0.4,36.7,37.6,0.0,-9.2,72.5,0.0,37.1,0.0,0.0,0.2,0.4,0.0,0,0,0.0,0,0,1,0,0,0
JD Davison,2024,SG,davisjd01,8,0.9,0.6,BOS,0.542,1.5,0.429,0.3,0.4,0.75,0.417,21.2,5.8,2.3,1.8,17.6,32.9,13.8,1.3,12.7,0.583,0.581,0.333,4,23,0.0,0,2,0,2,0,0
JT Thor,2024,PF,thorjt01,63,1.3,1.6,CHO,0.514,2.9,0.346,0.7,0.51,0.55,0.437,15.3,6.0,3.2,-3.5,11.7,5.1,10.5,0.7,7.3,0.443,0.519,0.109,49,73,1.0,2,10,15,4,6,1
Ja Morant,2024,PG,moranja01,9,5.7,13.2,MEM,0.512,18.9,0.275,0.7,0.555,0.813,0.471,15.8,2.0,1.5,2.7,30.4,42.2,8.6,1.1,12.0,0.3,0.57,0.376,7,172,5.0,7,29,16,16,10,1
JaVale McGee,2024,C,mcgeeja01,46,0.2,2.7,SAC,0.602,2.9,0.143,0.9,0.624,0.578,0.598,28.4,13.6,5.4,-1.9,23.4,7.6,20.8,2.0,18.3,0.053,0.609,0.341,17,40,1.0,7,25,5,12,7,12
Jabari Smith Jr.,2024,PF,smithja05,76,5.0,6.0,HOU,0.537,11.0,0.363,1.8,0.53,0.811,0.454,21.3,6.1,2.3,-0.5,17.6,7.1,13.6,1.0,8.9,0.456,0.571,0.222,110,295,3.0,19,89,56,35,29,13
Jabari Walker,2024,SF,walkeja01,72,1.9,5.1,POR,0.5,7.1,0.295,2.1,0.522,0.754,0.46,25.0,9.4,1.2,-2.4,16.3,6.2,16.7,1.2,10.2,0.273,0.546,0.336,80,168,13.0,21,81,63,17,26,13
Jack White,2024,SF,whiteja03,4,2.5,1.5,MEM,0.188,4.0,0.2,1.0,0.0,,0.125,14.2,6.6,1.5,-9.1,12.1,2.0,10.3,3.1,11.1,0.625,0.188,0.0,3,3,0.0,0,0,0,2,0,0
Jacob Gilyard,2024,PG,gilyaja01,41,3.1,0.6,2TM,0.57,3.7,0.405,0.2,0.375,1.0,0.4,6.0,1.4,0.7,-2.0,11.1,27.7,3.6,2.3,16.6,0.84,0.573,0.013,18,344,2.0,1,1,5,25,3,0
Jacob Gilyard,2024,PG,gilyaja01,4,1.5,0.0,BRK,0.0,1.5,0.0,0.3,,,0.0,5.0,2.4,0.0,-8.7,6.7,15.8,3.6,6.6,14.3,1.0,0.0,0.0,2,17,0.0,0,0,0,1,0,0
Jacob Gilyard,2024,PG,gilyaja01,37,3.2,0.6,MEM,0.594,3.9,0.425,0.2,0.375,1.0,0.417,6.1,1.3,0.7,-1.5,11.4,28.5,3.6,2.0,16.7,0.833,0.597,0.014,16,327,2.0,1,1,5,24,3,0
Jacob Toppin,2024,SF,toppija01,9,0.4,0.6,NYK,0.611,1.0,0.25,0.3,0.8,1.0,0.556,11.9,8.8,2.5,0.6,12.4,10.9,10.3,0.0,9.2,0.444,0.658,0.222,2,8,0.0,0,1,1,0,0,0
Jaden Hardy,2024,SG,hardyja02,73,3.1,3.5,DAL,0.492,6.6,0.362,0.3,0.447,0.776,0.407,12.2,2.2,0.4,-2.0,24.9,15.7,7.2,1.1,10.8,0.468,0.517,0.159,44,261,12.0,7,35,28,32,19,8
Jaden Ivey,2024,SG,iveyja01,77,4.8,7.8,DET,0.492,12.6,0.336,1.1,0.485,0.749,0.429,9.1,4.3,1.6,-1.4,24.9,20.2,6.6,1.2,14.7,0.379,0.536,0.311,95,705,11.0,33,154,88,97,59,15
Jaden McDaniels,2024,SF,mcdanja02,72,3.5,5.2,MIN,0.557,8.7,0.337,0.8,0.592,0.722,0.489,8.7,3.2,1.8,-3.3,15.7,6.8,6.0,1.5,11.6,0.406,0.571,0.126,109,244,13.0,14,40,28,38,28,3
Jaden Springer,2024,SG,sprinja01,49,1.0,2.0,2TM,0.432,3.0,0.208,0.7,0.49,0.833,0.399,9.8,7.1,2.7,-4.9,17.1,11.5,8.4,3.5,17.0,0.324,0.49,0.284,34,104,10.0,2,19,16,11,10,7
Jaden Springer,2024,SG,sprinja01,17,0.6,1.1,BOS,0.467,1.8,0.182,0.5,0.579,0.875,0.433,9.6,6.9,2.7,-6.0,13.9,8.6,8.3,4.2,19.3,0.367,0.522,0.267,9,21,4.0,0,3,2,1,4,2
Jaden Springer,2024,SG,sprinja01,32,1.2,2.5,PHI,0.424,3.7,0.216,0.8,0.469,0.824,0.39,9.8,7.2,2.7,-4.5,18.2,12.6,8.5,3.3,16.4,0.314,0.481,0.288,25,83,6.0,2,16,14,10,6,5
Jae Crowder,2024,PF,crowdja01,50,3.3,2.1,MIL,0.53,5.4,0.349,0.6,0.538,0.722,0.422,12.1,3.0,0.7,-2.6,11.5,7.2,7.6,1.6,7.4,0.615,0.546,0.133,39,164,7.0,1,11,8,13,5,3
Jae'Sean Tate,2024,SF,tateja01,65,1.2,2.3,HOU,0.522,3.5,0.299,0.9,0.559,0.667,0.472,14.3,6.3,1.3,-3.7,11.7,8.2,10.2,2.0,13.1,0.336,0.538,0.17,68,164,14.0,5,19,17,15,8,7
Jahmi'us Ramsey,2024,SG,ramseja01,7,3.1,2.7,TOR,0.512,5.9,0.273,0.6,0.632,0.833,0.439,16.7,3.6,0.0,-3.9,17.9,9.1,10.0,2.8,13.8,0.537,0.538,0.146,6,19,1.0,0,3,2,6,0,0
Jaime Jaquez Jr.,2024,SF,jaqueja01,75,2.7,6.6,MIA,0.536,9.3,0.322,1.1,0.558,0.811,0.489,11.0,4.4,0.9,-2.2,18.7,13.9,7.6,1.8,12.4,0.29,0.574,0.251,100,469,7.0,20,86,63,61,29,7
Jake LaRavia,2024,PF,laravja01,35,4.5,4.2,MEM,0.477,8.7,0.34,1.5,0.442,0.826,0.389,10.9,6.7,1.4,-1.4,21.1,11.1,8.7,1.8,11.4,0.515,0.54,0.36,40,136,1.0,7,47,23,21,14,6
Jakob Poeltl,2024,C,poeltja01,50,0.0,7.6,TOR,0.656,7.6,,2.9,0.656,0.551,0.656,24.1,11.9,5.1,-0.3,16.2,14.0,17.9,1.3,15.3,0.0,0.653,0.283,84,281,3.0,17,53,37,28,17,22
Jalen Brunson,2024,PG,brunsja01,77,6.8,14.6,NYK,0.543,21.4,0.401,0.6,0.516,0.847,0.479,9.7,1.8,0.4,6.3,32.5,33.5,5.7,1.3,9.1,0.319,0.592,0.302,74,1269,75.0,86,222,64,96,67,13
Jalen Crutcher,2024,PG,crutcja01,1,0.0,1.0,NOP,0.0,1.0,,0.0,0.0,,0.0,0.0,0.0,0.0,-18.5,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0
Jalen Duren,2024,C,durenja01,61,0.1,9.2,DET,0.619,9.2,0.0,3.1,0.623,0.79,0.619,33.0,11.8,2.3,-0.2,18.5,12.7,22.2,0.9,16.7,0.007,0.653,0.321,102,334,1.0,29,95,47,48,37,37
Jalen Green,2024,SG,greenja05,82,7.4,8.9,HOU,0.498,16.2,0.332,0.5,0.498,0.804,0.423,15.9,1.7,1.0,0.4,27.4,17.3,8.7,1.2,11.4,0.454,0.541,0.264,58,688,6.0,45,162,108,81,82,16
Jalen Hood-Schifino,2024,SG,hoodsja01,21,0.7,1.4,LAL,0.244,2.1,0.133,0.1,0.267,0.6,0.222,10.7,2.1,1.6,-12.4,24.9,9.1,6.6,1.3,14.3,0.333,0.316,0.444,7,19,0.0,0,8,5,6,3,0
Jalen Johnson,2024,SF,johnsja05,56,3.6,9.0,ATL,0.562,12.5,0.355,1.3,0.574,0.728,0.511,24.8,4.1,2.2,0.4,19.1,15.4,14.1,1.7,11.6,0.285,0.584,0.209,75,486,10.0,23,77,51,56,19,11
Jalen McDaniels,2024,SF,mcdanja01,50,1.4,2.4,TOR,0.376,3.8,0.169,0.4,0.449,0.73,0.344,12.7,3.6,1.0,-7.2,18.7,9.1,8.1,1.7,12.8,0.376,0.412,0.196,25,90,2.0,5,19,18,14,11,3
Jalen Pickett,2024,SG,pickeja02,27,0.9,0.4,DEN,0.557,1.3,0.36,0.0,0.6,0.75,0.429,11.5,0.9,0.0,-2.7,16.4,21.7,6.4,1.6,19.7,0.714,0.571,0.114,9,52,1.0,0,1,1,5,1,0
Jalen Slawson,2024,SF,slawsja01,12,0.2,0.3,SAC,0.667,0.5,0.0,0.1,1.0,,0.667,18.6,3.0,2.5,-7.5,9.2,6.9,10.6,1.3,25.0,0.333,0.667,0.0,4,5,0.0,0,0,0,1,0,1
Jalen Smith,2024,C,smithja04,61,2.4,4.1,IND,0.67,6.5,0.424,1.8,0.689,0.692,0.592,24.3,12.1,2.9,3.2,19.4,8.0,18.2,0.8,9.1,0.365,0.682,0.263,82,139,5.0,16,48,13,13,17,8
Jalen Suggs,2024,SG,suggsja01,75,5.1,4.4,ORL,0.578,9.5,0.397,0.6,0.556,0.756,0.471,10.6,2.8,2.2,-0.6,19.7,15.0,6.6,2.6,14.4,0.539,0.602,0.218,105,491,35.0,16,65,26,68,33,13
Jalen Williams,2024,PF,willija06,71,3.4,10.6,OKC,0.592,14.0,0.427,0.5,0.576,0.814,0.54,11.8,1.9,1.9,2.0,23.7,21.3,7.1,1.7,10.1,0.243,0.621,0.223,85,783,21.0,22,105,51,56,42,12
Jalen Wilson,2024,PF,wilsoja03,43,1.7,2.4,BRK,0.492,4.2,0.324,1.1,0.495,0.826,0.425,14.2,7.5,0.5,-1.8,14.3,9.3,10.8,0.8,8.7,0.413,0.537,0.257,29,108,2.0,5,17,11,3,8,4
Jamal Cain,2024,PF,cainja01,26,1.2,1.8,MIA,0.5,3.0,0.355,0.6,0.479,0.783,0.43,9.7,6.5,1.9,-2.5,16.7,5.6,8.1,1.9,8.2,0.392,0.544,0.291,10,24,1.0,1,12,3,2,2,0
Jamal Murray,2024,PG,murraja01,59,5.8,10.9,DEN,0.554,16.7,0.425,0.7,0.51,0.853,0.481,11.6,2.6,1.8,4.5,27.9,31.2,7.2,1.5,10.5,0.346,0.586,0.187,71,875,7.0,16,65,51,86,33,4
Jamaree Bouyea,2024,PG,bouyeja01,9,1.0,2.1,2TM,0.375,3.1,0.111,0.3,0.474,,0.357,19.2,3.4,0.0,-10.2,16.5,15.9,11.0,0.5,24.3,0.321,0.375,0.0,7,29,1.0,0,0,2,4,3,1
Jamaree Bouyea,2024,PG,bouyeja01,6,1.3,2.2,POR,0.238,3.5,0.0,0.3,0.385,,0.238,16.7,3.7,0.0,-13.0,21.6,19.4,9.8,0.0,27.6,0.381,0.238,0.0,1,21,1.0,0,0,2,4,2,1
Jamaree Bouyea,2024,PG,bouyeja01,3,0.3,2.0,SAS,0.786,2.3,1.0,0.3,0.667,,0.714,23.0,2.8,0.0,-6.1,8.9,10.7,12.8,1.2,12.5,0.143,0.786,0.0,6,8,0.0,0,0,0,0,1,0
James Bouknight,2024,SG,bouknja01,14,2.1,0.8,CHO,0.598,2.9,0.433,0.1,0.455,0.5,0.439,11.4,1.3,1.2,4.4,23.9,12.2,6.2,0.6,4.6,0.732,0.597,0.049,3,14,0.0,0,1,2,2,0,0
James Harden,2024,PG,hardeja01,72,6.8,4.6,LAC,0.541,11.4,0.381,0.5,0.497,0.878,0.428,14.8,1.6,2.1,3.8,20.6,33.6,8.4,1.5,16.0,0.594,0.612,0.418,62,1429,7.0,33,140,42,120,42,15
James Johnson,2024,PF,johnsja01,9,0.2,0.9,IND,0.3,1.1,0.0,0.1,0.375,1.0,0.3,7.2,2.4,1.7,-8.0,14.2,18.6,4.8,5.0,31.5,0.2,0.368,0.2,4,19,0.0,0,1,2,4,0,1
James Wiseman,2024,C,wisemja01,63,0.0,4.8,DET,0.613,4.8,0.0,1.7,0.617,0.706,0.613,23.5,11.0,3.1,-2.6,16.3,7.3,17.2,0.5,15.9,0.007,0.637,0.334,87,123,2.0,18,53,20,13,14,29
Jarace Walker,2024,PF,walkeja02,33,1.7,1.7,IND,0.509,3.3,0.4,0.4,0.418,0.889,0.409,17.0,4.0,2.6,-0.5,16.1,13.9,10.5,2.1,13.0,0.5,0.527,0.082,17,89,2.0,1,3,1,12,5,0
Jared Butler,2024,SG,butleja02,40,2.0,3.1,WAS,0.547,5.0,0.308,0.2,0.602,0.861,0.488,9.5,1.7,1.2,-1.5,19.9,30.9,5.5,2.4,18.7,0.388,0.579,0.179,36,295,9.0,5,16,13,35,11,2
Jared Rhoden,2024,SG,rhodeja01,17,1.8,2.1,DET,0.591,3.9,0.387,0.2,0.6,0.625,0.5,13.9,1.3,4.5,-2.9,13.3,8.0,7.5,0.6,9.1,0.47,0.597,0.121,19,31,2.0,0,4,3,4,3,0
Jaren Jackson Jr.,2024,C,jacksja02,66,5.5,12.1,MEM,0.494,17.6,0.32,1.3,0.501,0.808,0.444,15.0,4.2,4.7,0.0,30.4,13.1,9.4,1.8,10.6,0.315,0.552,0.359,108,406,31.0,50,196,122,34,71,46
Jarred Vanderbilt,2024,PF,vandeja01,29,0.9,3.0,LAL,0.553,3.9,0.296,1.4,0.586,0.667,0.518,17.7,8.3,0.7,-2.9,11.7,7.7,13.2,2.9,17.7,0.237,0.578,0.316,22,86,11.0,6,20,13,11,7,5
Jarrett Allen,2024,C,allenja01,77,0.1,10.6,CLE,0.634,10.6,0.0,3.2,0.638,0.742,0.634,25.8,11.3,3.0,2.1,19.4,13.2,18.7,1.1,11.2,0.007,0.664,0.383,87,499,15.0,31,142,75,67,28,21
Jason Preston,2024,PG,prestja01,7,0.4,2.3,UTA,0.316,2.7,0.0,0.9,0.375,,0.316,16.9,9.4,1.3,-2.5,12.4,28.7,13.2,1.4,9.5,0.158,0.316,0.0,2,40,0.0,0,0,2,2,0,0
Javon Freeman-Liberty,2024,PG,freemja01,22,1.9,3.7,TOR,0.484,5.6,0.238,0.7,0.549,0.917,0.444,15.1,4.3,0.9,-3.1,17.5,13.4,9.6,1.2,15.2,0.339,0.547,0.29,12,96,2.0,1,15,15,13,6,4
Javonte Green,2024,SF,greenja02,9,3.0,5.3,CHI,0.667,8.3,0.37,2.2,0.729,0.769,0.6,23.3,9.5,3.6,1.9,16.7,3.3,16.3,2.2,8.0,0.36,0.681,0.173,12,12,0.0,3,7,4,2,3,0
Javonte Smart,2024,PG,smartja01,1,0.0,0.0,PHI,,0.0,,0.0,,,,0.0,0.0,0.0,-6.2,0.0,0.0,0.0,0.0,,,,,0,0,0.0,0,0,0,0,0,0
